"f903876b-bfcf-43d3-82f6-ebe03eef9260"$"Kōryakuhon o Kushi Suru Saikyō no Mahōtsukai ~Meirei sa Sero to wa Iwa Senai Oreryū Maō Tōbatsu Saizen Rūto ~"
"0e8fac17-979e-4e37-8f45-2c334b25d6dd"$"Whispering You a Love Song"
"0dac60e0-1358-44dd-88cf-927a5fcff348"$"My Unique Skill Makes Me OP even at Level 1"
"a3ebdf54-8715-4bd8-a1cf-fb0c3cc3d849"$"An Evil Dragon That Was Sealed Away for 300 Years Became My Friend (Pre-Serialization)"
"5f20891f-0136-4fa8-afb7-d72f2af23c65"$"Shokugeki no Soma"
"ea7ea94e-2b1d-447b-b6fe-a35f6353494a"$"Nyanko Days"
"0f237a5f-07ad-4e43-bbd9-2a320694434d"$"Tate no Yuusha no Nariagari"
"cb5271a0-c0b0-4c1a-be12-e84638cfe7bb"$"The Necromancer Maid"
"99293af2-7810-4e30-9a13-d12306b05b91"$"Mimi Mix!"
"df59c687-346f-45fa-b351-ee8dc09f752f"$"Tales of Wedding Rings"
"f7f430ab-2c24-49d3-b698-c9ff4787805b"$"Flying Witch"
"bc9ccb3d-bb15-431d-b7ef-35084514df69"$"Onna Tomodachi to Kekkon Shitemita"
"78218ec5-b7ea-4c03-accd-df98c3d8e350"$"Cardcaptor Sakura Clear Card"
"3b5c0def-79ae-44e8-9d71-9aa2e83f9a9f"$"Reincarnation no Kaben"
"95f7b86c-008c-4c6a-8c96-017577daef9d"$"Konohana Kitan"
"0081e3dd-bf93-4bd4-aa95-3e8c0f1dfa31"$"Snow Thaw & Love Letter"
"67b35ba4-9c53-4957-91e7-4f7884e4b412"$"Kobayashi-san Chi no Maid Dragon"
"8599405b-b87b-432f-a08e-0649f53b364a"$"Acchi Kocchi"
"65263bf9-4f87-4513-b72f-ad6436b3911c"$"Wotaku ni Koi wa Muzukashii"
"2e0fdb3b-632c-4f8f-a311-5b56952db647"$"Bocchi the Rock!"
"c9a68c3d-cb2f-4d86-aff5-14eb3218d493"$"Senryuu Shoujo"
"7daf8dd0-6cc0-4b8f-8af0-a330af9a9bd5"$"Futari Escape"
"7cc6c48f-ba3a-4b7a-8817-8ae28204e9e8"$"DICE The Cube That Changes Everything"
"69060a67-1d4e-4110-9d29-838bfd99917f"$"Bloom Into You"
"a9316e33-94ad-4388-9b30-eaf41990a076"$"Futaribeya"
"eb2d1a45-d4e7-4e32-a171-b5b029c5b0cb"$"Kumo Desu ga, Nani ka"
"50b60dde-7260-418c-9c5e-18a8a78c70b4"$"Mahou Shoujo Lyrical Nanoha INNOCENT"
"761064a4-bd69-4cb4-a45d-e5b5c74016d5"$"Warning! Beware of the Dog"
"55ace2fb-e157-4d76-9e72-67c6bd762a39"$"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba ii"
"aa6c76f7-5f5f-46b6-a800-911145f81b9b"$"Sono Bisque Doll wa Koi wo Suru"
"0aea9f43-d4a9-4bf7-bebc-550a512f9b95"$"Shikimori's Not Just a Cutie"
"b6b87e4d-c1cc-4d0b-8588-df715dd98624"$"In the Land of Leadale"
"05ccee57-de43-4e77-8381-253ff81f6cd5"$"Fate／Apocrypha"
"d4b74b3a-6be3-4916-bc9c-ad2158f23dd0"$"Wortenia Senki"
"dc332d04-d3b0-413c-a767-70f5e451b031"$"Kuro no Shoukanshi"
"7c418a1c-9241-451e-995a-31f673b4340a"$"Sleepy Princess in the Demon Castle"
"2d4cab5a-d1f3-4b75-be08-ae5dbbec6acd"$"Mahou Shoujo Lyrical Nanoha INNOCENTS"
"b252e636-0143-42d7-903c-de0c9772d5fb"$"Itsudemo Jitaku Ni Kaereru Ore Wa, Isekai De Gyoushounin O Hajimemashita"
"c431712b-231c-4d25-85fa-7ca6bf460f15"$"Vampeerz"
"9c5d8dd6-4dce-4f07-ab4e-4f7dfb85b784"$"High School DxD"
"74088ca4-48ea-4c09-8df0-2943708b1c0c"$"Gabriel DropOut"
"e0589f47-72f9-4e9a-ac31-5b88bcad6220"$"The Wrong Way to Use Healing Magic"
"77bee52c-d2d6-44ad-a33a-1734c1fe696a"$"Kage no Jitsuryokusha ni Naritakute"
"a6a9c19f-ccc5-44af-8bec-7da090220bd3"$"Childhood Friend, Big Love"
"245f2aac-1aee-4983-b2d5-34ea5dab460e"$"xxxHOLiC Rei"
"3d25d7da-893f-400e-9aeb-6163773c671a"$"Mousou Telepathy"
"6a80c457-cea3-49a5-9a60-0ee0e5ad4cb5"$"Kemono Michi"
"d41afbd7-3fbf-45b1-813c-b2d8244d69b2"$"Death March kara Hajimaru Isekai Kyousoukyoku"
"bc998000-171b-4fbe-9dd8-570e56c0845d"$"Maitsuki, Niwatsuki, Ooyatsuki"
"b39ef0c3-2e50-4209-938d-17f9c080266e"$"Suzumiya Haruhi - Dousei (Doujinshi)"
"32fdfe9b-6e11-4a13-9e36-dcd8ea77b4e4"$"Kanojo, Okarishimasu"
"f7901d23-e934-468e-88de-f407f478cd24"$"Kekkaishi e no Tensei"
"2fec6641-beb1-4ae9-a32f-204dd06688ac"$"Otonari no Tenshi-sama ni Itsu no Ma ni ka Dame Ningen ni Sareteita Ken"
"b15632d7-88d0-4233-9815-c01e75cabda8"$"Rascal Does Not Dream of Bunny Girl Senpai"
"8572da1b-3b5d-44aa-a40c-8a92b512c336"$"Dungeon no Osananajimi"
"8352a9ca-22e0-4a1c-bf1f-89f23d95262a"$"Tondemo Skill de Isekai Hourou Meshi"
"90b88312-18b2-4a87-99fd-ccca64288e7b"$"Nukoduke!"
"eb5a4a48-61c3-4f0a-a2c3-1c284b4752ce"$"The Reincarnation Magician of the Inferior Eyes"
"10db587f-a232-485d-b4a8-68ee0cb15e3c"$"2DK, G-pen, Alarm clock"
"14677fdb-7b5f-4178-9775-dc3e11752f0f"$"The Greatest Demon Lord Is Reborn as a Typical Nobody"
"f92d21bf-a646-494b-ad65-65bc7be587c5"$"Koukaku no Pandora - Ghost Urn"
"43df19d5-0990-46ec-9367-ea29c502e7bb"$"Ame Demo Hare Demo"
"60fe39c1-3166-43a9-a5dc-76518f507c01"$"Noble Witches - 506th Joint Fighter Wing"
"a7743106-23b9-405e-a5a1-99854e4948ec"$"Ayakashiko"
"43c1fcbc-5196-4fe8-98db-0ddbc90c41bb"$"Yuusha Party wo Tsuihosareta Ore daga, Ore kara Sudattekureta you de Ureshii. .nanode Dai Seijo, Omae ni Ottekorarete wa Komaru no daga"
"70fe972b-3c88-4165-b9a5-3db96d6d2c14"$"Shikkaku Mon no Saikyou Kenja - Sekai Saikyou no Kenja ga Sara ni Tsuyoku naru Tame ni Tensei Shimashita"
"7af7cbd5-6c77-4c9e-9163-7f01dd6e1cc6"$"Maou Gun Saikyou no Majutsushi wa Ningen datta"
"0296dc0b-7635-4154-927a-33c2244c4503"$"Yahari Ore no Seishun Love Come wa Machigatteiru. Monologue"
"b997eeb1-a9a9-4d49-a107-e757a2f5ad90"$"Our Wonderful Days"
"b41bef1e-7df9-4255-bd82-ecf570fec566"$"The New Gate"
"024af7a5-f8ad-4b67-b950-b1708f52b018"$"Yuusha Party ni Kawaii Ko ga Ita no de, Kokuhaku Shite Mita"
"ce4c29b4-dd3f-46ef-b7a3-f68c59596344"$"Magical Record Lyrical Nanoha Force"
"afc939f8-fea2-4d46-baa3-dd00520abc73"$"Demi-chan wa Kataritai"
"a9a125c7-7090-4a1e-8a87-9b63227b651f"$"Tenseishita Daiseijo wa, Seijo Dearu Koto wo Hitakakusu A Tale of The Great Saint"
"00b64b8f-cb7e-4322-9855-3669fe210ac7"$"Genkai Level 1 kara no Nariagari ~Saijaku Level no Ore ga Isekai Saikyou ni Naru made"
"b54c1fe5-61f3-47db-898d-8e4fc58ac204"$"WORKING!!"
"37f5cce0-8070-4ada-96e5-fa24b1bd4ff9"$"Kaguya-sama Love is War"
"d7a0991d-2913-4b3c-8fb6-2b752f9e5f3a"$"NEW GAME!"
"737a846b-2e67-4d63-9f7e-f54b3beebac4"$"Please Go Home! Akutsu-san"
"3a605c68-a3e4-4027-a198-6976fb00ce4e"$"Ichigo no Haitta Soda-sui"
"8d163365-15a6-4031-8671-29a11e3b6d69"$"Koushaku Reijou no Tashinami"
"1ef6ddce-7930-45ae-a335-9a45604b99f7"$"Genjitsushugisha no Oukokukaizouki"
"9d3d3403-1a87-4737-9803-bc3d99db1424"$"The Guy She Was Interested in Wasn't a Guy at All"
"98052ef1-49a9-4722-a8f5-60baac437e2e"$"Hataraku Maou-sama!"
